,carat,cut,color,clarity,depth,table,price,x,y,z,clarity_num,color_num
15463,1.02,Ideal,D,SI1,62.3,57.0,6191.0,6.41,6.44,4.0,2.0,6.0
15464,1.2,Very Good,I,VS1,62.6,59.0,6192.0,6.69,6.73,4.2,4.0,1.0
15465,1.0,Good,F,VS2,62.4,60.0,6192.0,6.27,6.29,3.92,3.0,4.0
15466,1.14,Very Good,F,SI1,61.3,62.0,6194.0,6.71,6.77,4.13,2.0,4.0
15467,1.21,Very Good,H,SI1,62.2,56.0,6194.0,6.75,6.79,4.21,2.0,2.0
15468,1.0,Good,H,VVS2,63.7,52.0,6194.0,6.41,6.36,4.07,5.0,2.0
15469,1.54,Premium,J,VS1,60.9,61.0,6194.0,7.49,7.45,4.55,4.0,0.0
15470,1.58,Premium,F,SI2,59.1,59.0,6194.0,7.68,7.59,4.51,1.0,4.0
15471,1.02,Very Good,F,SI1,60.2,58.0,6195.0,6.49,6.54,3.92,2.0,4.0
15472,1.01,Very Good,F,VS2,59.1,59.0,6196.0,6.58,6.65,3.91,3.0,4.0
15473,1.0,Very Good,D,SI1,60.3,58.0,6196.0,6.44,6.49,3.9,2.0,6.0
15474,1.05,Ideal,D,SI1,60.7,60.0,6196.0,6.52,6.56,3.97,2.0,6.0
15475,1.19,Premium,H,VS2,62.6,56.0,6198.0,6.81,6.76,4.25,3.0,2.0
15476,1.2,Very Good,H,SI1,62.4,60.0,6199.0,6.75,6.71,4.2,2.0,2.0
15477,1.23,Premium,I,VS2,59.3,59.0,6199.0,7.13,6.97,4.18,3.0,1.0
15478,1.23,Ideal,H,SI2,60.6,56.0,6199.0,6.94,6.92,4.2,1.0,2.0
15479,1.35,Ideal,I,SI1,62.3,57.0,6199.0,7.11,7.05,4.41,2.0,1.0
15480,1.23,Ideal,H,SI2,62.1,56.0,6199.0,6.85,6.82,4.24,1.0,2.0
15481,1.07,Ideal,F,SI1,62.3,56.0,6200.0,6.51,6.53,4.06,2.0,4.0
15482,1.22,Ideal,J,VS1,61.4,58.0,6201.0,6.85,6.87,4.21,4.0,0.0
15483,1.54,Premium,J,VS2,59.3,59.0,6202.0,7.54,7.5,4.46,3.0,0.0
15484,1.16,Premium,H,VS2,62.3,56.0,6202.0,6.77,6.68,4.19,3.0,2.0
15485,1.33,Very Good,I,VS2,62.5,61.0,6203.0,6.99,7.02,4.38,3.0,1.0
15486,1.08,Ideal,D,SI1,61.3,56.0,6203.0,6.63,6.72,4.09,2.0,6.0
15487,1.01,Very Good,G,VS2,62.5,59.0,6204.0,6.34,6.37,3.97,3.0,3.0
15488,1.01,Very Good,F,VS2,59.2,60.0,6204.0,6.46,6.51,3.84,3.0,4.0
15489,1.02,Very Good,H,VS1,61.4,56.5,6204.0,6.44,6.47,3.97,4.0,2.0
15490,1.04,Premium,G,VS2,62.3,54.0,6206.0,6.55,6.49,4.06,3.0,3.0
15491,1.23,Premium,I,VS2,61.1,60.0,6206.0,6.95,6.89,4.23,3.0,1.0
15492,1.0,Very Good,E,SI1,61.4,60.0,6207.0,6.4,6.44,3.94,2.0,5.0
15493,1.0,Very Good,G,VS2,62.7,59.0,6208.0,6.32,6.38,3.98,3.0,3.0
15494,0.9,Very Good,D,VS1,62.2,58.0,6208.0,6.14,6.18,3.83,4.0,6.0
15495,1.0,Premium,G,VVS2,62.8,57.0,6209.0,6.38,6.29,3.98,5.0,3.0
15496,1.12,Ideal,G,VS2,62.1,57.0,6209.0,6.6,6.63,4.11,3.0,3.0
15497,1.0,Ideal,F,VS2,62.8,57.0,6209.0,6.35,6.3,3.97,3.0,4.0
15498,1.0,Premium,F,VS2,61.6,55.0,6209.0,6.42,6.34,3.93,3.0,4.0
15499,1.1,Premium,D,VS2,60.0,59.0,6209.0,6.67,6.6,3.98,3.0,6.0
15500,1.0,Good,F,VS2,63.8,58.0,6209.0,6.32,6.28,4.02,3.0,4.0
15501,1.0,Premium,G,VS2,62.9,56.0,6209.0,6.42,6.34,4.01,3.0,3.0
15502,1.2,Good,F,VS1,64.0,56.0,6209.0,6.63,6.58,4.23,4.0,4.0
15503,1.5,Fair,I,SI2,68.1,59.0,6209.0,7.12,6.84,4.75,1.0,1.0
15504,1.2,Ideal,I,VS1,62.1,56.5,6210.0,6.8,6.84,4.23,4.0,1.0
15505,1.28,Premium,H,SI1,62.1,62.0,6210.0,6.88,6.83,4.26,2.0,2.0
15506,1.0,Fair,F,VS2,64.9,52.0,6210.0,6.24,6.33,4.08,3.0,4.0
15507,1.06,Very Good,G,VS2,60.1,58.0,6212.0,6.64,6.67,4.0,3.0,3.0
15508,1.06,Good,G,VS2,63.1,59.0,6212.0,6.45,6.48,4.08,3.0,3.0
15509,1.01,Very Good,G,VS2,60.2,58.0,6213.0,6.51,6.54,3.93,3.0,3.0
15510,1.07,Premium,G,VS2,61.9,60.0,6213.0,6.55,6.48,4.03,3.0,3.0
15511,1.03,Premium,G,VS2,62.3,59.0,6214.0,6.38,6.42,3.99,3.0,3.0
15512,1.52,Premium,I,SI2,62.2,59.0,6214.0,7.36,7.27,4.56,1.0,1.0
15513,1.24,Premium,H,SI1,60.1,58.0,6215.0,7.04,7.01,4.22,2.0,2.0
15514,1.02,Premium,E,VS2,61.9,62.0,6215.0,6.47,6.38,3.98,3.0,5.0
15515,1.51,Good,J,SI2,58.1,64.0,6215.0,7.57,7.53,4.39,1.0,0.0
15516,1.48,Premium,H,SI2,59.7,59.0,6216.0,7.46,7.42,4.44,1.0,2.0
15517,1.0,Premium,G,VS2,61.6,54.0,6216.0,6.49,6.46,3.99,3.0,3.0
15518,1.22,Premium,I,VS2,60.3,59.0,6217.0,6.93,6.87,4.16,3.0,1.0
15519,1.06,Very Good,G,VS2,59.4,59.0,6217.0,6.68,6.63,3.95,3.0,3.0
15520,1.03,Very Good,F,VS2,63.4,62.0,6218.0,6.34,6.31,4.01,3.0,4.0
15521,1.02,Premium,F,VS2,62.7,59.0,6220.0,6.41,6.44,4.03,3.0,4.0
15522,1.01,Premium,G,VS1,62.7,58.0,6221.0,6.31,6.36,3.97,4.0,3.0
15523,1.01,Very Good,E,VS2,62.9,58.0,6221.0,6.37,6.47,4.04,3.0,5.0
15524,1.01,Very Good,E,VS2,63.0,60.0,6221.0,6.32,6.35,3.99,3.0,5.0
15525,1.01,Good,E,VS2,62.5,58.0,6221.0,6.32,6.36,3.96,3.0,5.0
15526,1.01,Good,E,VS2,63.7,56.0,6221.0,6.27,6.29,4.0,3.0,5.0
15527,1.01,Good,E,VS2,62.6,58.0,6221.0,6.33,6.36,3.97,3.0,5.0
15528,1.32,Fair,E,SI2,65.2,58.0,6221.0,6.86,6.79,4.45,1.0,5.0
15529,1.12,Ideal,H,VS2,61.8,55.0,6222.0,6.7,6.64,4.12,3.0,2.0
15530,1.0,Good,F,VS2,63.1,57.0,6223.0,6.32,6.36,4.0,3.0,4.0
15531,1.62,Good,J,SI2,64.2,62.0,6223.0,7.41,7.33,4.73,1.0,0.0
15532,1.21,Premium,E,SI2,61.5,58.0,6223.0,6.86,6.79,4.2,1.0,5.0
15533,1.47,Premium,J,SI2,60.0,58.0,6223.0,7.36,7.31,4.4,1.0,0.0
15534,1.05,Very Good,E,SI1,59.7,57.0,6224.0,6.63,6.71,3.98,2.0,5.0
15535,1.5,Premium,G,SI2,61.8,60.0,6224.0,7.28,7.25,4.49,1.0,3.0
15536,1.5,Good,I,SI1,63.8,56.0,6224.0,7.26,7.15,4.59,2.0,1.0
15537,1.09,Ideal,I,VS1,61.8,55.0,6225.0,6.59,6.62,4.08,4.0,1.0
15538,1.09,Ideal,I,VS1,61.4,56.0,6225.0,6.61,6.66,4.07,4.0,1.0
15539,1.31,Ideal,H,SI2,62.3,56.0,6225.0,7.0,6.97,4.35,1.0,2.0
15540,1.21,Very Good,H,SI1,60.2,58.0,6229.0,6.89,6.93,4.16,2.0,2.0
15541,1.03,Premium,G,VS2,58.9,59.0,6229.0,6.65,6.59,3.9,3.0,3.0
15542,1.03,Ideal,G,VS2,60.3,56.0,6229.0,6.59,6.55,3.96,3.0,3.0
15543,1.25,Premium,H,SI2,62.2,60.0,6230.0,6.83,6.8,4.24,1.0,2.0
15544,0.9,Ideal,E,VS1,61.7,56.0,6230.0,6.19,6.22,3.83,4.0,5.0
15545,1.24,Ideal,I,SI1,62.0,58.0,6232.0,6.83,6.88,4.25,2.0,1.0
15546,1.07,Premium,E,VS2,62.5,57.0,6232.0,6.6,6.53,4.1,3.0,5.0
15547,1.04,Very Good,G,VS2,63.4,55.0,6232.0,6.48,6.42,4.09,3.0,3.0
15548,1.23,Very Good,F,SI2,61.9,58.0,6233.0,6.77,6.79,4.2,1.0,4.0
15549,1.0,Ideal,G,VS2,58.9,60.0,6235.0,6.53,6.58,3.86,3.0,3.0
15550,1.31,Premium,J,VS1,62.3,56.0,6236.0,7.06,6.99,4.38,4.0,0.0
15551,1.31,Premium,H,SI2,61.4,60.0,6236.0,7.04,7.0,4.31,1.0,2.0
15552,1.28,Premium,G,SI2,62.6,58.0,6236.0,6.94,6.89,4.33,1.0,3.0
15553,1.34,Very Good,J,VS1,61.7,59.0,6237.0,7.03,7.14,4.37,4.0,0.0
15554,1.34,Very Good,J,VS1,63.0,57.0,6237.0,6.9,7.01,4.38,4.0,0.0
15555,1.22,Premium,E,SI2,61.5,58.0,6237.0,6.81,6.85,4.2,1.0,5.0
15556,0.9,Ideal,G,VVS1,62.9,56.0,6237.0,6.11,6.19,3.87,6.0,3.0
15557,1.53,Good,I,SI2,63.9,59.0,6238.0,7.31,7.17,4.64,1.0,1.0
15558,1.02,Premium,G,VS1,62.0,59.0,6238.0,6.45,6.39,3.98,4.0,3.0
15559,1.02,Premium,F,VS1,61.4,59.0,6238.0,6.48,6.42,3.96,4.0,4.0
15560,1.01,Very Good,G,VS1,60.5,60.0,6239.0,6.44,6.52,3.92,4.0,3.0
15561,1.01,Very Good,G,VS1,60.7,63.0,6239.0,6.38,6.4,3.88,4.0,3.0
15562,1.01,Premium,G,VS1,59.9,59.0,6239.0,6.48,6.51,3.89,4.0,3.0
15563,1.01,Ideal,G,VS2,61.6,56.0,6239.0,6.43,6.46,3.97,3.0,3.0
15564,1.26,Ideal,H,SI2,62.0,55.0,6239.0,6.9,6.97,4.29,1.0,2.0
15565,1.06,Ideal,G,VS2,61.8,57.0,6240.0,6.56,6.52,4.04,3.0,3.0
15566,1.03,Ideal,G,VS2,61.8,56.0,6241.0,6.54,6.48,4.02,3.0,3.0
15567,1.11,Ideal,D,SI2,61.3,56.0,6241.0,6.74,6.68,4.12,1.0,6.0
15568,1.01,Premium,F,VS2,62.3,58.0,6244.0,6.34,6.4,3.97,3.0,4.0
15569,1.01,Premium,F,VS2,61.5,58.0,6244.0,6.41,6.46,3.96,3.0,4.0
15570,1.0,Very Good,E,VS2,62.9,59.0,6245.0,6.27,6.38,3.98,3.0,5.0
15571,1.56,Good,I,SI1,64.0,57.0,6246.0,7.32,7.28,4.67,2.0,1.0
15572,1.56,Good,G,SI2,63.7,54.0,6246.0,7.35,7.31,4.67,1.0,3.0
15573,1.3,Premium,I,VS2,62.7,58.0,6246.0,6.97,6.9,4.35,3.0,1.0
15574,1.01,Good,G,VS1,58.7,62.0,6247.0,6.49,6.55,3.83,4.0,3.0
15575,1.0,Good,E,VS2,62.4,58.0,6248.0,6.33,6.4,3.97,3.0,5.0
15576,1.21,Very Good,D,SI2,62.4,58.0,6248.0,6.77,6.83,4.24,1.0,6.0
15577,1.0,Very Good,H,VVS2,62.6,56.0,6249.0,6.36,6.39,3.99,5.0,2.0
15578,1.06,Ideal,F,SI1,61.7,55.1,6249.0,6.56,6.58,4.06,2.0,4.0
15579,1.03,Ideal,D,SI1,61.9,57.0,6250.0,6.52,6.54,4.04,2.0,6.0
15580,1.01,Good,E,VS2,60.8,63.0,6250.0,6.44,6.46,3.92,3.0,5.0
15581,1.22,Good,H,SI2,63.5,56.0,6250.0,6.84,6.77,4.32,1.0,2.0
15582,1.2,Premium,H,VS2,60.7,60.0,6250.0,6.88,6.82,4.16,3.0,2.0
15583,1.2,Premium,F,SI1,62.4,58.0,6250.0,6.81,6.75,4.23,2.0,4.0
15584,1.2,Premium,I,VS1,59.9,59.0,6250.0,6.96,6.87,4.14,4.0,1.0
15585,1.0,Good,D,VS1,64.0,58.0,6250.0,6.27,6.21,3.99,4.0,6.0
15586,1.5,Premium,H,SI2,61.1,59.0,6250.0,7.41,7.35,4.51,1.0,2.0
15587,1.5,Fair,H,SI2,64.6,59.0,6250.0,7.2,7.11,4.62,1.0,2.0
15588,1.39,Ideal,J,VS2,60.3,57.0,6252.0,7.24,7.26,4.37,3.0,0.0
15589,1.35,Premium,J,VS2,60.5,56.0,6254.0,7.19,7.12,4.33,3.0,0.0
15590,1.24,Ideal,H,SI1,61.3,57.0,6254.0,6.95,6.89,4.24,2.0,2.0
15591,1.04,Ideal,H,VS1,62.2,56.6,6255.0,6.43,6.49,4.02,4.0,2.0
15592,1.05,Ideal,H,SI1,61.3,57.0,6255.0,6.51,6.54,4.0,2.0,2.0
15593,1.53,Ideal,I,SI2,61.8,56.0,6255.0,7.4,7.35,4.56,1.0,1.0
15594,1.14,Premium,G,VS2,61.9,58.0,6256.0,6.72,6.68,4.15,3.0,3.0
15595,1.14,Premium,D,SI1,58.9,59.0,6256.0,6.84,6.78,4.01,2.0,6.0
15596,1.33,Premium,E,SI2,61.0,60.0,6256.0,7.13,7.05,4.33,1.0,5.0
15597,1.24,Premium,I,VS2,60.2,58.0,6257.0,6.98,6.93,4.19,3.0,1.0
15598,1.01,Very Good,F,VS2,58.8,63.0,6257.0,6.51,6.56,3.84,3.0,4.0
15599,1.01,Very Good,F,VS2,59.2,59.0,6257.0,6.49,6.61,3.88,3.0,4.0
15600,1.01,Very Good,G,VVS2,61.9,58.0,6257.0,6.38,6.48,3.98,5.0,3.0
15601,1.01,Ideal,D,SI1,62.2,54.0,6257.0,6.42,6.45,4.0,2.0,6.0
15602,1.09,Ideal,D,SI1,62.8,54.0,6259.0,6.6,6.62,4.15,2.0,6.0
15603,1.04,Ideal,E,SI1,62.6,53.0,6260.0,6.49,6.52,4.07,2.0,5.0
15604,1.38,Ideal,J,SI1,61.8,56.0,6260.0,7.17,7.14,4.42,2.0,0.0
15605,1.37,Premium,G,SI2,62.4,58.0,6260.0,7.1,7.0,4.4,1.0,3.0
15606,1.3,Premium,F,SI2,61.1,58.0,6261.0,7.02,6.98,4.28,1.0,4.0
15607,1.21,Premium,E,SI1,60.0,60.0,6261.0,7.01,6.92,4.18,2.0,5.0
15608,1.21,Premium,E,SI1,63.0,57.0,6261.0,6.75,6.7,4.24,2.0,5.0
15609,1.54,Good,E,I1,63.3,60.0,6261.0,7.26,7.3,4.61,0.0,5.0
15610,1.21,Ideal,F,VS2,62.6,55.0,6261.0,6.81,6.74,4.24,3.0,4.0
15611,1.0,Ideal,E,VS2,62.0,56.0,6261.0,6.42,6.36,3.96,3.0,5.0
15612,1.07,Very Good,H,VS1,62.5,56.0,6262.0,6.52,6.55,4.08,4.0,2.0
15613,1.12,Very Good,F,SI1,62.9,57.0,6262.0,6.6,6.62,4.16,2.0,4.0
15614,1.0,Very Good,G,VS1,62.4,60.0,6263.0,6.37,6.39,3.98,4.0,3.0
15615,1.31,Very Good,H,SI2,61.7,59.0,6263.0,6.96,7.01,4.31,1.0,2.0
15616,1.02,Ideal,H,SI1,61.8,57.0,6264.0,6.43,6.46,3.98,2.0,2.0
15617,1.01,Very Good,E,VS2,61.7,60.0,6265.0,6.36,6.45,3.95,3.0,5.0
15618,1.51,Good,I,SI1,63.8,59.0,6266.0,7.27,7.21,4.62,2.0,1.0
15619,1.51,Premium,G,SI2,60.0,60.0,6266.0,7.45,7.4,4.48,1.0,3.0
15620,1.0,Good,F,VS2,63.3,55.0,6267.0,6.29,6.34,4.0,3.0,4.0
15621,1.01,Very Good,F,VS2,63.1,56.0,6267.0,6.41,6.37,4.03,3.0,4.0
15622,1.01,Very Good,E,SI1,60.8,59.0,6268.0,6.43,6.5,3.93,2.0,5.0
15623,1.0,Fair,E,VS2,57.4,58.0,6268.0,6.57,6.64,3.79,3.0,5.0
15624,1.01,Very Good,D,SI1,61.4,59.0,6270.0,6.37,6.43,3.93,2.0,6.0
15625,1.01,Very Good,D,SI1,63.6,59.0,6270.0,6.33,6.37,4.04,2.0,6.0
15626,1.01,Fair,G,VS2,59.1,56.0,6271.0,6.55,6.52,3.86,3.0,3.0
15627,1.01,Premium,F,VS2,62.4,56.0,6271.0,6.43,6.35,3.99,3.0,4.0
15628,1.01,Premium,F,VS2,58.9,58.0,6271.0,6.59,6.51,3.86,3.0,4.0
15629,1.01,Premium,F,VS2,62.7,58.0,6271.0,6.37,6.3,3.97,3.0,4.0
15630,1.01,Premium,F,VS2,62.3,58.0,6271.0,6.34,6.3,3.94,3.0,4.0
15631,1.01,Good,F,VS2,60.8,61.0,6271.0,6.42,6.45,3.91,3.0,4.0
15632,1.01,Very Good,F,VS2,63.1,60.0,6271.0,6.39,6.29,4.0,3.0,4.0
15633,1.01,Premium,F,VS2,61.3,61.0,6271.0,6.38,6.34,3.9,3.0,4.0
15634,1.01,Fair,F,VS2,61.1,60.0,6271.0,6.49,6.4,3.94,3.0,4.0
15635,1.01,Premium,D,VS2,61.6,59.0,6271.0,6.38,6.32,3.91,3.0,6.0
15636,1.01,Premium,F,VS2,62.5,58.0,6271.0,6.43,6.4,4.01,3.0,4.0
15637,1.01,Ideal,G,VS2,61.6,57.0,6271.0,6.44,6.41,3.96,3.0,3.0
15638,1.01,Premium,F,VS2,60.4,59.0,6271.0,6.52,6.46,3.92,3.0,4.0
15639,1.0,Premium,E,VS2,62.8,62.0,6272.0,6.29,6.26,3.94,3.0,5.0
15640,1.18,Ideal,I,VS1,62.2,55.0,6272.0,6.8,6.77,4.22,4.0,1.0
15641,1.0,Premium,G,VS2,61.6,58.0,6272.0,6.44,6.42,3.96,3.0,3.0
15642,1.6,Fair,F,SI2,65.0,56.0,6272.0,7.35,7.26,4.8,1.0,4.0
15643,1.0,Good,E,VS2,57.4,62.0,6272.0,6.56,6.53,3.76,3.0,5.0
15644,1.0,Ideal,G,VS2,62.3,54.0,6272.0,6.42,6.38,3.99,3.0,3.0
15645,1.0,Premium,G,VS2,60.1,57.0,6272.0,6.42,6.35,3.84,3.0,3.0
15646,1.0,Good,E,VS2,63.8,58.0,6272.0,6.31,6.19,3.99,3.0,5.0
15647,1.0,Premium,E,VS2,59.9,59.0,6272.0,6.45,6.38,3.84,3.0,5.0
15648,1.07,Very Good,G,VS2,62.3,57.0,6274.0,6.56,6.47,4.06,3.0,3.0
15649,1.07,Premium,F,VS2,62.4,57.0,6274.0,6.55,6.5,4.07,3.0,4.0
15650,1.19,Ideal,H,SI1,62.0,56.4,6275.0,6.77,6.81,4.2,2.0,2.0
15651,1.0,Good,E,SI1,61.1,58.0,6275.0,6.43,6.41,3.92,2.0,5.0
15652,1.26,Ideal,F,SI2,62.7,58.0,6277.0,6.91,6.87,4.32,1.0,4.0
15653,1.54,Premium,I,SI2,61.5,61.0,6278.0,7.41,7.31,4.53,1.0,1.0
15654,1.22,Very Good,G,SI1,63.4,57.0,6278.0,6.74,6.77,4.28,2.0,3.0
15655,1.04,Premium,F,VS2,59.6,62.0,6278.0,6.62,6.56,3.93,3.0,4.0
15656,1.04,Premium,H,VVS2,59.1,60.0,6278.0,6.66,6.6,3.92,5.0,2.0
15657,1.36,Very Good,H,SI2,61.5,58.0,6279.0,7.09,7.16,4.38,1.0,2.0
15658,1.05,Ideal,I,VS2,62.2,55.8,6279.0,6.49,6.52,4.04,3.0,1.0
15659,1.21,Ideal,I,VS1,60.3,60.0,6279.0,6.89,6.93,4.17,4.0,1.0
15660,1.0,Good,E,VS2,60.7,62.0,6279.0,6.33,6.46,3.88,3.0,5.0
15661,1.29,Premium,I,VS2,62.2,57.0,6279.0,7.01,6.97,4.35,3.0,1.0
15662,1.35,Ideal,J,SI1,62.3,57.0,6281.0,7.02,7.08,4.39,2.0,0.0
15663,1.2,Premium,H,SI1,60.8,60.0,6282.0,6.9,6.85,4.18,2.0,2.0
15664,1.0,Very Good,F,VS2,62.5,58.0,6283.0,6.32,6.36,3.96,3.0,4.0
15665,1.32,Premium,I,SI1,62.2,58.0,6283.0,7.04,6.99,4.36,2.0,1.0
15666,1.01,Good,G,VS1,63.8,56.0,6283.0,6.27,6.34,4.02,4.0,3.0
15667,1.1,Premium,G,VS2,60.5,60.0,6284.0,6.67,6.58,4.01,3.0,3.0
15668,1.0,Very Good,E,VS2,64.0,59.0,6285.0,6.22,6.31,4.01,3.0,5.0
15669,1.0,Fair,E,VS2,57.3,64.0,6285.0,6.59,6.46,3.79,3.0,5.0
15670,1.18,Very Good,G,SI1,60.8,58.0,6286.0,6.81,6.85,4.15,2.0,3.0
15671,1.04,Ideal,G,VS2,62.0,59.0,6286.0,6.43,6.5,4.01,3.0,3.0
15672,1.04,Ideal,G,VS2,59.4,58.0,6286.0,6.63,6.67,3.95,3.0,3.0
15673,1.01,Very Good,F,VS2,58.8,59.0,6288.0,6.55,6.59,3.86,3.0,4.0
15674,1.01,Very Good,F,VS2,60.8,58.0,6288.0,6.44,6.49,3.93,3.0,4.0
15675,1.01,Very Good,F,VS2,59.4,61.0,6288.0,6.48,6.51,3.86,3.0,4.0
15676,1.23,Ideal,E,SI2,61.2,55.0,6288.0,6.92,7.01,4.26,1.0,5.0
15677,1.32,Ideal,J,VS2,62.3,57.0,6288.0,6.96,7.0,4.35,3.0,0.0
15678,1.09,Ideal,H,VS2,61.3,56.0,6288.0,6.57,6.63,4.05,3.0,2.0
15679,1.01,Good,F,VS2,61.7,58.0,6288.0,6.3,6.34,3.9,3.0,4.0
15680,1.01,Good,F,VS2,62.1,58.0,6288.0,6.28,6.35,3.92,3.0,4.0
15681,1.22,Premium,G,SI1,62.3,58.0,6288.0,6.83,6.76,4.23,2.0,3.0
15682,0.9,Very Good,E,VVS2,62.2,60.0,6289.0,6.04,6.12,3.78,5.0,5.0
15683,1.01,Very Good,F,VS2,63.7,56.0,6289.0,6.29,6.34,4.02,3.0,4.0
15684,2.49,Fair,J,I1,66.3,58.0,6289.0,8.26,8.18,5.45,0.0,0.0
15685,1.23,Ideal,D,SI2,60.6,54.0,6289.0,6.97,7.02,4.24,1.0,6.0
15686,1.23,Ideal,D,SI2,62.4,56.0,6289.0,6.81,6.87,4.27,1.0,6.0
15687,1.3,Very Good,I,VS2,62.7,57.0,6290.0,6.88,6.9,4.32,3.0,1.0
15688,1.04,Ideal,G,VS2,61.4,57.0,6290.0,6.53,6.5,4.0,3.0,3.0
15689,1.04,Premium,G,VS2,62.5,58.0,6290.0,6.47,6.43,4.03,3.0,3.0
15720,1.04,Ideal,G,VS2,61.8,56.0,6290.0,6.5,6.47,4.01,3.0,3.0
15721,1.04,Ideal,G,VS2,61.9,57.0,6290.0,6.5,6.46,4.01,3.0,3.0
15722,1.0,Premium,G,VS1,62.4,62.0,6290.0,6.37,6.33,3.96,4.0,3.0
15723,1.04,Ideal,G,VS2,62.6,55.0,6290.0,6.49,6.45,4.05,3.0,3.0
15724,1.04,Premium,G,VS2,62.6,56.0,6290.0,6.44,6.41,4.02,3.0,3.0
15725,1.0,Ideal,G,VS1,62.9,57.0,6290.0,6.36,6.32,3.99,4.0,3.0
15726,1.0,Premium,G,VS1,62.3,58.0,6290.0,6.39,6.3,3.95,4.0,3.0
15727,1.01,Very Good,G,VS2,63.5,57.0,6291.0,6.36,6.39,4.05,3.0,3.0
15728,1.23,Premium,H,VS2,61.4,59.0,6291.0,6.85,6.87,4.21,3.0,2.0
15729,1.51,Fair,H,SI2,65.4,60.0,6291.0,7.06,6.96,4.6,1.0,2.0
15730,0.95,Ideal,F,SI1,61.7,56.0,6291.0,6.31,6.34,3.9,2.0,4.0
15731,1.51,Fair,H,SI2,64.5,59.0,6291.0,7.21,7.15,4.63,1.0,2.0
15732,1.11,Ideal,E,SI1,61.4,58.0,6291.0,6.66,6.62,4.08,2.0,5.0
15733,1.21,Ideal,I,VS1,60.5,58.0,6292.0,6.95,6.89,4.19,4.0,1.0
15734,1.03,Very Good,H,VS1,61.9,59.0,6294.0,6.44,6.49,4.0,4.0,2.0
15735,1.32,Very Good,G,SI2,62.9,57.0,6294.0,6.94,6.98,4.38,1.0,3.0
15736,1.01,Ideal,G,VS2,62.0,54.9,6295.0,6.41,6.44,3.99,3.0,3.0
15737,1.01,Ideal,G,VS2,59.6,59.0,6295.0,6.52,6.57,3.9,3.0,3.0
15738,1.01,Ideal,G,VS2,62.0,57.0,6295.0,6.4,6.44,3.98,3.0,3.0
15739,1.01,Ideal,G,VS2,60.6,58.0,6295.0,6.44,6.5,3.92,3.0,3.0
15740,1.0,Very Good,G,VS2,60.8,55.0,6296.0,6.46,6.49,3.94,3.0,3.0
15741,1.06,Premium,G,VS2,60.4,58.0,6296.0,6.64,6.68,4.02,3.0,3.0
15742,1.0,Very Good,H,VVS1,63.5,60.0,6296.0,6.36,6.3,4.02,6.0,2.0
15743,1.0,Premium,F,VS2,62.9,59.0,6296.0,6.47,6.4,4.02,3.0,4.0
15744,1.0,Premium,F,VS2,62.2,57.0,6296.0,6.43,6.4,3.99,3.0,4.0
15745,1.0,Very Good,F,VS2,63.2,59.0,6296.0,6.35,6.3,4.0,3.0,4.0
15746,1.21,Good,J,IF,62.1,60.0,6299.0,6.81,6.87,4.25,7.0,0.0
15747,1.03,Ideal,D,SI1,62.2,56.0,6299.0,6.48,6.45,4.02,2.0,6.0
15748,1.54,Ideal,G,I1,61.6,55.0,6299.0,7.43,7.4,4.57,0.0,3.0
15749,1.25,Premium,G,SI2,60.4,59.0,6300.0,6.98,6.96,4.21,1.0,3.0
15750,1.25,Premium,I,VS2,61.2,58.0,6300.0,6.94,6.89,4.23,3.0,1.0
15751,1.32,Very Good,I,SI2,61.2,58.0,6300.0,7.12,7.06,4.34,1.0,1.0
15752,1.5,Very Good,E,SI2,63.5,60.0,6300.0,7.19,7.12,4.54,1.0,5.0
15753,1.29,Ideal,H,SI2,61.6,54.0,6300.0,7.0,7.02,4.32,1.0,2.0
15754,1.15,Ideal,I,SI1,61.9,56.0,6300.0,6.68,6.72,4.15,2.0,1.0
15755,1.15,Ideal,I,SI1,61.8,55.0,6300.0,6.73,6.76,4.17,2.0,1.0
15756,1.5,Premium,D,I1,61.7,62.0,6300.0,7.28,7.24,4.48,0.0,6.0
15757,1.5,Good,E,SI2,61.5,65.0,6300.0,7.21,7.17,4.42,1.0,5.0
15758,1.25,Ideal,G,SI2,61.5,56.0,6300.0,7.0,6.92,4.28,1.0,3.0
15759,1.02,Premium,G,VS2,62.5,58.0,6301.0,6.41,6.46,4.02,3.0,3.0
15760,1.02,Very Good,G,VS1,62.6,58.0,6301.0,6.36,6.46,4.01,4.0,3.0
15761,1.16,Very Good,F,SI1,63.4,55.0,6301.0,6.73,6.65,4.24,2.0,4.0
15762,1.21,Ideal,H,VS2,62.9,57.0,6302.0,6.8,6.75,4.26,3.0,2.0
15763,1.3,Very Good,I,SI1,62.3,58.0,6302.0,6.93,6.96,4.33,2.0,1.0
15764,0.9,Ideal,G,VVS2,61.6,56.0,6302.0,6.2,6.23,3.83,5.0,3.0
15765,1.2,Ideal,I,VS2,61.1,58.0,6303.0,6.83,6.86,4.18,3.0,1.0
15766,1.0,Premium,D,VS2,61.2,61.0,6303.0,6.39,6.35,3.9,3.0,6.0
15767,1.34,Ideal,D,I1,61.7,55.0,6303.0,7.12,7.08,4.38,0.0,6.0
15768,1.18,Ideal,I,VS2,62.3,56.0,6304.0,6.76,6.73,4.21,3.0,1.0
